,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active,iPhone,city_King's Landing,city_Winterfell
265,5,2014-01-18,4.6,1.0,2014-06-27,0.0,1,55.6,3.19,4.7,1,1,0,1
266,3,2014-01-16,4.0,1.0,2014-01-17,0.0,1,100.0,0.7,4.7,0,0,0,1
267,0,2014-01-24,5.0,1.25,2014-05-11,25.0,0,0.0,7.69,5.0,0,1,0,1
268,0,2014-01-25,5.0,1.0,2014-06-22,0.0,1,37.5,1.86,4.5,1,1,0,1
269,0,2014-01-31,5.0,1.0,2014-03-06,0.0,1,100.0,5.82,5.0,0,1,0,0
270,3,2014-01-18,5.0,1.09,2014-06-22,12.5,0,50.0,3.84,5.0,1,1,1,0
271,1,2014-01-30,4.9,1.0,2014-01-30,0.0,1,100.0,2.32,5.0,0,0,0,0
272,0,2014-01-27,4.9,1.0,2014-06-29,0.0,1,0.0,2.37,5.0,1,1,1,0
273,1,2014-01-05,5.0,1.0,2014-01-06,0.0,0,100.0,1.17,5.0,0,1,0,1
274,1,2014-01-25,2.0,4.0,2014-02-09,100.0,0,0.0,6.0,5.0,0,1,0,0
275,5,2014-01-31,4.6,1.1,2014-05-24,15.4,1,69.2,4.14,5.0,0,0,0,1
276,0,2014-01-03,5.0,1.0,2014-03-28,0.0,1,100.0,3.23,5.0,0,0,0,0
277,1,2014-01-25,4.9,1.0,2014-01-26,0.0,0,0.0,1.82,5.0,0,1,0,1
278,0,2014-01-30,5.0,1.0,2014-06-08,0.0,0,0.0,3.29,4.8,1,1,0,0
279,1,2014-01-25,4.9,1.0,2014-02-01,0.0,0,0.0,13.12,5.0,0,1,0,1
280,2,2014-01-19,4.5,1.21,2014-06-29,42.9,1,14.3,2.51,4.3,1,1,1,0
281,0,2014-01-21,4.9,1.0,2014-05-09,0.0,1,100.0,0.63,5.0,0,1,0,0
282,3,2014-01-18,3.8,1.19,2014-05-10,17.6,0,76.5,1.83,5.0,0,1,1,0
283,6,2014-01-21,4.8,1.08,2014-02-10,16.7,0,33.3,1.88,5.0,0,1,0,0
284,4,2014-01-10,4.0,1.13,2014-01-13,25.0,0,25.0,3.34,4.5,0,1,0,0
285,1,2014-01-15,4.9,1.12,2014-06-18,14.8,1,44.4,7.81,4.8,1,1,0,0
286,0,2014-01-27,4.9,1.0,2014-03-16,0.0,0,0.0,3.57,5.0,0,1,0,0
287,0,2014-01-03,4.9,1.0,2014-04-01,0.0,1,100.0,1.34,5.0,0,0,0,1
288,7,2014-01-30,3.7,1.0,2014-06-09,0.0,1,78.6,3.3,4.7,1,1,0,0
289,0,2014-01-17,4.9,1.0,2014-03-10,0.0,0,0.0,6.71,5.0,0,0,0,0
290,5,2014-01-16,4.9,1.22,2014-06-21,27.3,0,63.6,2.41,4.9,1,1,0,0
291,1,2014-01-13,5.0,1.0,2014-01-13,0.0,0,100.0,8.08,5.0,0,1,0,0
292,0,2014-01-07,4.2,1.29,2014-06-23,14.3,0,71.4,2.43,5.0,1,1,1,0
293,0,2014-01-30,5.0,1.0,2014-05-10,0.0,1,100.0,0.59,5.0,0,1,0,0
294,1,2014-01-08,4.9,1.0,2014-01-12,0.0,1,0.0,14.51,5.0,0,1,0,1
295,1,2014-01-19,5.0,1.0,2014-01-20,0.0,1,0.0,5.21,5.0,0,0,1,0
296,2,2014-01-10,5.0,1.0,2014-05-31,0.0,0,33.3,2.96,5.0,0,1,0,1
297,1,2014-01-16,5.0,1.0,2014-07-01,0.0,0,100.0,5.93,5.0,1,1,1,0
298,1,2014-01-01,5.0,1.25,2014-01-01,100.0,0,100.0,10.43,5.0,0,0,0,0
299,9,2014-01-02,5.0,1.0,2014-06-28,0.0,0,88.3,1.85,4.6,1,0,0,1
300,9,2014-01-21,5.0,1.23,2014-06-30,20.9,1,56.7,3.03,4.6,1,1,0,1
301,0,2014-01-01,5.0,1.0,2014-05-25,0.0,0,33.3,4.65,5.0,0,1,0,1
302,6,2014-01-30,4.3,1.0,2014-02-18,0.0,0,66.7,2.82,4.8,0,0,0,1
303,0,2014-01-15,5.0,1.0,2014-05-11,0.0,0,33.3,2.05,4.7,0,1,0,1
304,0,2014-01-13,5.0,2.0,2014-03-19,50.0,1,100.0,19.81,5.0,0,0,0,1
305,8,2014-01-16,4.0,1.01,2014-07-01,1.7,1,70.9,7.5,4.8,1,1,1,0
306,1,2014-01-18,5.0,1.0,2014-01-19,0.0,1,0.0,1.64,5.0,0,0,1,0
307,2,2014-01-26,4.6,1.0,2014-06-22,0.0,1,57.1,3.18,4.9,1,1,0,1
308,1,2014-01-29,2.0,1.0,2014-06-18,0.0,0,50.0,4.56,4.5,1,1,0,1
309,0,2014-01-05,4.9,1.0,2014-05-23,0.0,0,100.0,8.07,3.0,0,1,1,0
310,4,2014-01-10,4.0,1.0,2014-01-19,0.0,1,0.0,1.84,5.0,0,1,0,1
311,1,2014-01-16,5.0,1.0,2014-02-21,0.0,0,100.0,4.07,2.5,0,0,0,1
312,15,2014-01-26,4.8,1.06,2014-06-30,11.7,1,60.0,2.48,4.9,1,0,1,0
313,0,2014-01-11,4.9,1.0,2014-07-01,0.0,1,23.1,2.34,4.9,1,0,1,0
314,5,2014-01-21,4.8,1.0,2014-01-22,0.0,1,100.0,1.89,4.6,0,1,0,1
315,0,2014-01-25,4.9,1.0,2014-06-15,0.0,0,0.0,11.86,4.0,1,1,0,1
316,4,2014-01-26,5.0,1.04,2014-04-26,16.7,0,66.7,3.83,5.0,0,0,0,0
317,1,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,14.59,5.0,0,1,0,0
318,0,2014-01-30,5.0,1.0,2014-06-04,0.0,0,100.0,1.43,5.0,1,0,1,0
319,1,2014-01-29,5.0,1.0,2014-06-21,0.0,0,33.3,6.46,5.0,1,1,1,0
320,1,2014-01-08,5.0,1.0,2014-01-09,0.0,0,100.0,31.01,5.0,0,1,0,0
321,2,2014-01-17,5.0,1.0,2014-01-28,0.0,0,100.0,5.21,5.0,0,1,0,0
322,0,2014-01-18,5.0,1.0,2014-04-02,0.0,0,100.0,14.79,5.0,0,0,0,0
323,2,2014-01-16,4.5,1.0,2014-05-25,0.0,0,50.0,3.84,4.9,0,0,0,0
324,0,2014-01-20,3.3,1.0,2014-04-14,0.0,0,25.0,7.34,5.0,0,1,0,0
325,0,2014-01-13,4.3,1.0,2014-04-02,0.0,1,100.0,3.13,5.0,0,1,0,1
326,1,2014-01-18,4.9,1.0,2014-03-26,0.0,0,50.0,1.58,5.0,0,1,0,1
327,1,2014-01-18,5.0,1.0,2014-01-19,0.0,0,0.0,4.42,5.0,0,1,0,1
328,1,2014-01-24,4.8,1.0,2014-06-22,0.0,0,60.0,5.73,5.0,1,1,1,0
329,0,2014-01-25,4.9,1.0,2014-05-23,0.0,0,100.0,7.85,5.0,0,0,0,0
330,2,2014-01-09,4.9,1.03,2014-06-25,13.0,0,65.2,2.88,4.9,1,1,1,0
331,1,2014-01-10,5.0,1.0,2014-03-23,0.0,1,0.0,6.75,5.0,0,1,0,0
332,1,2014-01-18,5.0,1.0,2014-01-19,0.0,1,0.0,6.25,5.0,0,1,0,0
333,8,2014-01-07,4.5,1.05,2014-06-30,8.6,1,93.1,2.51,4.9,1,1,1,0
334,1,2014-01-25,4.9,1.0,2014-01-25,0.0,1,0.0,5.54,5.0,0,1,0,0
335,4,2014-01-01,5.0,1.0,2014-01-17,0.0,1,50.0,10.1,5.0,0,0,0,0
336,1,2014-01-06,4.0,1.13,2014-05-27,25.0,0,100.0,7.04,5.0,0,1,0,1
337,0,2014-01-20,5.0,1.0,2014-06-22,0.0,1,40.0,3.23,5.0,1,0,1,0
338,1,2014-01-08,5.0,1.0,2014-06-24,0.0,0,100.0,3.95,5.0,1,1,0,0
339,4,2014-01-09,4.9,1.1,2014-06-29,8.6,1,62.9,2.48,4.8,1,1,1,0
340,4,2014-01-19,3.7,1.1,2014-06-29,8.3,1,66.7,1.76,4.8,1,1,0,1
341,1,2014-01-12,5.0,1.0,2014-04-11,0.0,1,50.0,2.41,5.0,0,1,0,0
342,1,2014-01-12,5.0,1.0,2014-01-22,0.0,0,100.0,1.37,5.0,0,0,0,1
343,1,2014-01-01,3.0,1.0,2014-05-25,0.0,1,25.0,1.55,5.0,0,1,0,0
344,1,2014-01-11,4.9,1.0,2014-03-24,0.0,0,0.0,2.56,5.0,0,1,0,1
345,5,2014-01-13,5.0,1.02,2014-06-16,9.1,1,81.8,1.64,4.9,1,1,1,0
346,0,2014-01-12,5.0,1.0,2014-04-04,0.0,0,100.0,4.95,4.7,0,1,0,0
347,2,2014-01-04,3.5,1.0,2014-01-05,0.0,0,0.0,4.63,5.0,0,0,0,1
348,0,2014-01-23,5.0,1.0,2014-05-21,0.0,0,100.0,18.86,5.0,0,1,0,1
349,1,2014-01-06,3.3,1.0,2014-06-22,0.0,1,33.3,6.03,5.0,1,1,0,1
350,4,2014-01-25,5.0,1.0,2014-07-01,0.0,0,64.0,2.0,4.8,1,1,1,0
351,4,2014-01-08,4.7,1.0,2014-01-12,0.0,0,50.0,0.84,5.0,0,0,0,0
352,2,2014-01-18,4.0,1.0,2014-01-19,0.0,1,0.0,7.09,5.0,0,1,0,0
353,1,2014-01-22,4.9,1.0,2014-01-27,0.0,0,0.0,1.73,5.0,0,0,0,1
354,0,2014-01-09,5.0,2.0,2014-05-26,100.0,0,0.0,2.85,5.0,0,0,0,1
355,0,2014-01-20,4.9,1.25,2014-06-07,50.0,0,0.0,1.22,5.0,1,0,1,0
356,1,2014-01-15,4.0,1.0,2014-01-16,0.0,0,100.0,0.0,5.0,0,0,0,1
357,1,2014-01-03,4.6,1.0,2014-06-17,0.0,1,85.7,3.96,4.7,1,1,0,0
358,0,2014-01-01,5.0,1.03,2014-06-27,12.5,1,62.5,1.71,4.8,1,1,0,0
359,1,2014-01-11,3.8,1.0,2014-06-18,0.0,0,80.0,8.17,4.8,1,0,0,1
360,0,2014-01-23,5.0,1.33,2014-05-17,33.3,1,33.3,5.55,5.0,0,1,1,0
361,1,2014-01-22,5.0,1.0,2014-05-25,0.0,0,50.0,3.29,4.8,0,0,0,0
362,1,2014-01-18,4.9,1.0,2014-01-19,0.0,1,0.0,8.11,5.0,0,1,0,0
363,0,2014-01-26,4.9,1.0,2014-06-21,0.0,0,75.0,5.96,4.8,1,1,0,1
364,1,2014-01-03,5.0,1.0,2014-01-05,0.0,0,0.0,6.79,5.0,0,1,1,0
365,0,2014-01-15,4.9,1.0,2014-06-11,0.0,0,28.6,2.05,5.0,1,1,0,1
366,6,2014-01-23,4.9,1.02,2014-06-21,10.0,0,50.0,4.11,4.9,1,1,0,0
367,22,2014-01-07,4.8,1.08,2014-05-05,11.1,1,88.9,6.07,4.7,0,0,1,0
368,0,2014-01-13,5.0,1.0,2014-03-20,0.0,0,100.0,5.64,5.0,0,0,1,0
369,1,2014-01-22,5.0,1.0,2014-06-20,0.0,0,100.0,4.69,5.0,1,1,0,0
370,0,2014-01-20,4.9,1.0,2014-03-25,0.0,1,100.0,18.29,5.0,0,0,0,1
371,3,2014-01-19,5.0,1.0,2014-01-25,0.0,0,33.3,4.1,5.0,0,0,1,0
372,0,2014-01-08,4.9,1.0,2014-02-15,0.0,0,0.0,2.93,5.0,0,1,0,1
373,1,2014-01-19,5.0,1.0,2014-05-16,0.0,1,100.0,7.8,5.0,0,1,0,0
374,3,2014-01-24,4.0,1.0,2014-02-06,0.0,0,66.7,2.7,5.0,0,0,0,1
375,5,2014-01-06,4.8,1.0,2014-05-31,0.0,0,61.5,2.17,4.9,0,1,0,1
376,6,2014-01-30,4.5,1.0,2014-05-18,0.0,0,60.0,3.12,4.9,0,1,0,1
377,1,2014-01-28,4.9,1.0,2014-02-08,0.0,0,0.0,5.38,4.0,0,0,0,1
378,5,2014-01-24,4.0,1.09,2014-06-22,9.1,1,45.5,8.41,4.8,1,1,1,0
379,1,2014-01-03,5.0,1.0,2014-06-20,0.0,0,100.0,6.16,5.0,1,1,0,1
380,0,2014-01-15,5.0,1.0,2014-04-27,0.0,0,33.3,9.5,4.7,0,0,0,0
381,0,2014-01-11,4.9,1.0,2014-03-19,0.0,0,100.0,1.41,5.0,0,1,0,1
382,2,2014-01-23,5.0,1.0,2014-01-25,0.0,0,50.0,14.18,5.0,0,0,0,0
383,0,2014-01-27,4.9,1.0,2014-06-18,0.0,1,100.0,16.88,5.0,1,0,1,0
384,0,2014-01-24,5.0,1.07,2014-06-01,14.3,0,57.1,8.53,5.0,0,1,0,0
385,2,2014-01-18,5.0,1.19,2014-06-29,25.0,0,12.5,7.05,5.0,1,1,1,0
386,3,2014-01-11,4.0,1.0,2014-01-16,0.0,0,66.7,2.67,5.0,0,1,0,0
387,0,2014-01-01,5.0,1.0,2014-05-22,0.0,0,100.0,8.44,5.0,0,0,1,0
388,0,2014-01-02,5.0,1.0,2014-06-30,0.0,0,100.0,1.77,5.0,1,0,1,0
389,5,2014-01-26,4.9,1.02,2014-07-01,3.0,0,66.7,3.08,4.8,1,1,1,0
390,0,2014-01-01,5.0,1.0,2014-06-25,0.0,0,57.1,3.5,4.7,1,1,0,1
391,7,2014-01-05,4.9,1.18,2014-03-07,7.1,0,7.1,4.67,4.2,0,0,0,1
392,5,2014-01-09,4.0,1.0,2014-01-10,0.0,1,100.0,0.79,5.0,0,0,0,0
393,13,2014-01-15,4.8,1.0,2014-06-30,0.0,1,100.0,3.17,4.7,1,0,0,0
394,0,2014-01-10,5.0,1.0,2014-06-13,0.0,1,100.0,1.42,5.0,1,1,0,0
395,2,2014-01-27,5.0,1.0,2014-02-21,0.0,0,100.0,1.88,5.0,0,1,1,0
396,4,2014-01-14,4.7,1.0,2014-06-30,0.0,1,79.2,6.28,4.9,1,1,0,0
397,1,2014-01-25,5.0,1.0,2014-01-26,0.0,1,0.0,4.29,5.0,0,1,0,0
398,1,2014-01-26,3.5,1.0,2014-04-16,0.0,1,66.7,8.88,4.7,0,0,0,1
399,3,2014-01-02,4.5,1.0,2014-01-02,0.0,0,100.0,5.33,4.7,0,0,0,1
400,0,2014-01-22,4.6,1.0,2014-04-20,0.0,1,60.0,9.2,4.8,0,1,0,0
401,0,2014-01-04,4.4,1.06,2014-06-28,11.1,0,66.7,3.99,4.9,1,1,0,0
402,0,2014-01-14,4.9,1.0,2014-06-23,0.0,1,100.0,14.26,5.0,1,1,1,0
403,3,2014-01-20,4.8,1.04,2014-06-22,6.5,0,54.8,2.76,4.7,1,1,0,1
404,5,2014-01-28,4.0,1.0,2014-06-06,0.0,1,50.0,4.62,4.7,1,1,0,1
405,5,2014-01-11,5.0,1.1,2014-02-08,40.0,0,40.0,3.66,4.8,0,0,0,0
406,13,2014-01-14,4.7,1.07,2014-06-04,15.4,1,76.9,5.77,4.9,1,1,1,0
407,2,2014-01-20,5.0,1.35,2014-06-29,20.0,0,80.0,4.05,5.0,1,1,0,1
408,5,2014-01-10,4.4,1.0,2014-06-22,0.0,0,31.0,1.51,4.7,1,1,0,1
409,0,2014-01-06,5.0,1.0,2014-06-09,0.0,0,33.3,1.88,5.0,1,1,1,0
410,4,2014-01-05,4.5,1.0,2014-06-26,0.0,0,92.9,1.43,4.3,1,1,0,1
411,5,2014-01-17,5.0,1.3,2014-06-29,21.1,1,56.1,1.91,4.9,1,1,0,1
412,7,2014-01-01,4.9,1.18,2014-06-28,20.0,1,46.7,3.6,4.8,1,1,0,0
413,0,2014-01-25,5.0,1.0,2014-05-26,0.0,0,16.7,4.51,4.7,0,1,0,1
414,1,2014-01-04,4.0,1.0,2014-01-05,0.0,0,0.0,14.99,5.0,0,1,0,0
415,2,2014-01-05,5.0,1.0,2014-01-05,0.0,0,0.0,2.41,5.0,0,1,0,0
416,1,2014-01-03,3.0,1.0,2014-01-11,0.0,0,100.0,0.8,4.0,0,1,0,1
417,0,2014-01-09,5.0,1.5,2014-05-04,50.0,0,0.0,2.44,5.0,0,1,0,1
418,3,2014-01-09,4.3,1.0,2014-01-15,0.0,0,66.7,2.26,5.0,0,0,0,0
419,3,2014-01-04,5.0,1.0,2014-01-05,0.0,1,0.0,1.29,5.0,0,0,0,0
420,3,2014-01-28,4.0,1.19,2014-06-13,50.0,0,50.0,1.76,4.8,1,1,0,1
421,1,2014-01-17,4.9,1.0,2014-01-18,0.0,0,100.0,14.3,5.0,0,1,0,1
422,0,2014-01-13,5.0,1.0,2014-02-20,0.0,0,100.0,1.24,5.0,0,0,0,0
423,2,2014-01-10,4.9,1.0,2014-06-11,0.0,0,100.0,4.17,5.0,1,1,0,0
424,8,2014-01-03,4.3,1.25,2014-06-04,25.0,0,66.7,3.39,4.8,1,1,1,0
425,1,2014-01-31,4.9,1.0,2014-01-31,0.0,1,100.0,3.98,5.0,0,1,0,0
426,1,2014-01-09,5.0,1.5,2014-01-27,100.0,0,0.0,8.43,5.0,0,0,0,1
427,0,2014-01-11,5.0,1.0,2014-02-15,0.0,0,100.0,5.42,5.0,0,0,0,1
428,1,2014-01-17,5.0,1.04,2014-06-12,7.7,0,61.5,3.31,4.9,1,1,0,1
429,2,2014-01-25,4.3,1.04,2014-04-06,14.3,1,57.1,6.67,4.9,0,0,0,0
430,8,2014-01-27,5.0,1.0,2014-04-02,0.0,0,100.0,1.13,4.4,0,1,0,1
431,1,2014-01-11,5.0,1.45,2014-03-16,40.0,1,0.0,4.25,4.6,0,1,0,1
432,2,2014-01-25,5.0,1.0,2014-01-31,0.0,0,100.0,14.24,5.0,0,1,0,0
433,2,2014-01-11,5.0,1.0,2014-01-13,0.0,0,0.0,7.96,5.0,0,0,1,0
434,3,2014-01-23,4.8,1.13,2014-06-25,14.3,0,85.7,5.09,4.4,1,1,1,0
435,2,2014-01-04,4.1,1.33,2014-06-16,33.3,0,55.6,5.28,4.6,1,1,0,1
436,5,2014-01-15,3.5,1.0,2014-01-17,0.0,1,100.0,3.22,4.0,0,1,0,1
437,17,2014-01-28,4.6,1.07,2014-02-28,11.1,0,94.4,3.4,4.8,0,1,0,1
438,1,2014-01-07,2.0,1.0,2014-03-30,0.0,1,50.0,14.18,5.0,0,1,1,0
439,0,2014-01-18,5.0,1.0,2014-04-09,0.0,0,100.0,2.02,5.0,0,1,0,0
440,2,2014-01-11,5.0,1.0,2014-06-15,0.0,1,0.0,2.98,5.0,1,1,1,0
441,2,2014-01-15,5.0,1.0,2014-06-27,0.0,0,100.0,8.36,5.0,1,0,1,0
442,7,2014-01-30,4.9,1.07,2014-06-29,8.1,0,91.9,4.88,4.9,1,1,1,0
443,0,2014-01-02,3.0,1.0,2014-04-03,0.0,1,100.0,8.18,2.5,0,1,0,1
444,7,2014-01-08,5.0,1.0,2014-06-27,0.0,1,60.0,3.58,4.8,1,0,0,1
445,0,2014-01-30,5.0,1.0,2014-06-16,0.0,1,100.0,17.93,5.0,1,1,0,1
446,1,2014-01-15,4.9,1.0,2014-02-28,0.0,1,100.0,6.73,5.0,0,1,0,1
447,0,2014-01-31,5.0,1.0,2014-03-21,0.0,0,100.0,4.64,5.0,0,0,1,0
448,0,2014-01-27,5.0,2.75,2014-03-19,100.0,0,100.0,1.66,5.0,0,0,0,0
449,1,2014-01-04,5.0,1.0,2014-06-17,0.0,1,100.0,1.58,5.0,1,1,1,0
450,2,2014-01-30,4.8,1.0,2014-04-12,0.0,0,100.0,3.21,5.0,0,0,0,1
451,1,2014-01-25,4.9,1.0,2014-01-26,0.0,0,0.0,6.78,5.0,0,1,0,0
452,2,2014-01-02,4.5,1.0,2014-06-17,0.0,1,85.7,5.58,5.0,1,0,0,0
453,0,2014-01-16,5.0,1.0,2014-03-06,0.0,0,100.0,2.91,5.0,0,0,0,0
454,20,2014-01-25,4.9,1.08,2014-06-29,10.1,1,52.2,2.15,4.8,1,1,1,0
455,0,2014-01-01,5.0,1.0,2014-05-24,0.0,0,100.0,0.84,5.0,0,0,0,0
456,4,2014-01-18,4.8,1.07,2014-06-24,15.8,0,84.2,13.15,4.9,1,1,1,0
457,2,2014-01-31,3.5,1.04,2014-05-10,16.7,0,100.0,3.46,5.0,0,0,0,0
458,0,2014-01-30,5.0,1.0,2014-06-19,0.0,0,75.0,5.93,5.0,1,1,0,1
459,0,2014-01-30,4.0,1.0,2014-04-07,0.0,0,100.0,11.36,4.5,0,1,0,1
460,0,2014-01-26,4.9,1.0,2014-06-22,0.0,0,0.0,1.44,5.0,1,0,0,0
461,2,2014-01-24,4.0,2.63,2014-01-26,100.0,0,50.0,3.45,5.0,0,1,0,0
462,1,2014-01-20,5.0,1.0,2014-04-05,0.0,0,50.0,6.15,5.0,0,1,0,0
463,1,2014-01-12,4.9,1.0,2014-01-12,0.0,1,0.0,8.62,5.0,0,0,0,1
464,2,2014-01-04,5.0,1.0,2014-01-05,0.0,1,0.0,6.46,5.0,0,1,0,0
465,0,2014-01-18,5.0,1.0,2014-02-22,0.0,1,100.0,9.92,5.0,0,1,0,0
466,3,2014-01-29,4.5,1.0,2014-03-12,0.0,1,44.4,6.93,4.7,0,1,0,1
467,0,2014-01-14,4.7,1.05,2014-06-20,12.5,1,62.5,1.96,5.0,1,1,1,0
468,0,2014-01-27,5.0,1.04,2014-06-29,16.7,1,33.3,4.19,4.3,1,1,0,0
469,0,2014-01-14,4.9,1.0,2014-04-09,0.0,1,100.0,14.24,5.0,0,1,0,1
470,2,2014-01-18,4.5,1.0,2014-03-19,0.0,0,75.0,13.12,4.3,0,0,0,1
471,1,2014-01-26,5.0,1.0,2014-01-26,0.0,0,0.0,2.05,5.0,0,1,0,0
472,4,2014-01-23,4.8,1.06,2014-01-28,25.0,0,100.0,3.5,3.8,0,1,0,0
473,1,2014-01-16,5.0,1.0,2014-01-19,0.0,0,0.0,13.92,5.0,0,0,0,1
474,1,2014-01-31,1.0,1.0,2014-02-08,0.0,0,0.0,9.01,5.0,0,0,0,1
475,0,2014-01-08,5.0,1.0,2014-05-25,0.0,0,0.0,1.12,5.0,0,1,0,0
476,0,2014-01-17,4.9,1.0,2014-05-28,0.0,1,100.0,12.36,3.0,0,1,0,0
477,0,2014-01-11,4.0,1.0,2014-06-14,0.0,0,0.0,7.24,4.5,1,1,0,1
478,1,2014-01-26,5.0,1.0,2014-02-28,0.0,0,100.0,13.9,5.0,0,0,0,0
479,1,2014-01-24,5.0,1.0,2014-01-25,0.0,0,0.0,0.0,5.0,0,1,0,1
480,2,2014-01-05,4.5,1.01,2014-06-27,2.4,0,71.1,4.14,4.7,1,1,0,1
481,2,2014-01-13,4.3,1.0,2014-03-06,0.0,1,66.7,4.72,5.0,0,1,0,0
482,1,2014-01-16,5.0,1.0,2014-06-09,0.0,0,33.3,10.14,5.0,1,1,0,1
483,7,2014-01-15,5.0,1.0,2014-06-15,0.0,1,61.9,3.12,4.8,1,1,0,1
484,0,2014-01-19,5.0,1.0,2014-06-22,0.0,0,0.0,16.96,5.0,1,1,1,0
485,1,2014-01-19,4.9,1.0,2014-03-16,0.0,0,0.0,2.73,5.0,0,1,0,0
486,3,2014-01-25,5.0,1.23,2014-06-29,36.6,1,56.1,3.63,4.9,1,1,1,0
487,10,2014-01-11,5.0,1.05,2014-01-16,10.0,1,70.0,1.21,5.0,0,1,0,0
488,3,2014-01-09,4.7,1.0,2014-04-18,0.0,0,66.7,8.82,4.4,0,1,0,1
489,7,2014-01-19,4.9,1.0,2014-06-25,0.0,0,70.6,4.08,4.7,1,1,0,0
490,1,2014-01-19,4.9,1.0,2014-02-08,0.0,0,0.0,7.1,5.0,0,0,0,1
491,0,2014-01-10,5.0,1.0,2014-06-06,0.0,1,60.0,1.34,3.5,1,1,1,0
492,6,2014-01-18,4.7,1.21,2014-03-09,15.4,1,23.1,4.43,4.7,0,0,0,1
493,0,2014-01-01,5.0,1.04,2014-03-16,14.3,0,57.1,2.34,5.0,0,1,0,0
494,1,2014-01-24,5.0,1.03,2014-06-10,10.5,0,94.7,2.59,4.9,1,1,0,0
495,1,2014-01-22,5.0,1.07,2014-05-19,16.7,0,66.7,3.09,4.8,0,1,1,0
496,1,2014-01-25,4.0,1.46,2014-06-21,33.3,0,50.0,4.03,4.2,1,1,0,0
497,6,2014-01-25,4.4,2.07,2014-06-10,71.4,1,57.1,2.64,4.3,1,1,0,1
498,4,2014-01-19,5.0,1.27,2014-06-29,21.4,0,21.4,2.22,4.6,1,1,0,0
499,1,2014-01-24,5.0,1.0,2014-04-20,0.0,0,50.0,1.91,5.0,0,1,0,1
500,2,2014-01-14,5.0,1.0,2014-01-22,0.0,0,100.0,13.75,5.0,0,1,1,0
501,0,2014-01-24,5.0,1.0,2014-06-16,0.0,0,85.7,3.05,4.9,1,1,1,0
502,1,2014-01-18,4.9,1.0,2014-05-17,0.0,0,50.0,3.14,5.0,0,0,0,1
503,0,2014-01-24,4.7,1.0,2014-04-02,0.0,0,100.0,6.01,5.0,0,1,0,0
504,2,2014-01-11,4.2,1.0,2014-05-18,0.0,0,37.5,3.3,5.0,0,1,0,1
505,2,2014-01-23,5.0,1.15,2014-05-03,20.0,0,80.0,4.93,5.0,0,0,0,0
506,3,2014-01-26,3.5,1.02,2014-06-14,3.7,0,92.6,3.7,4.5,1,1,0,1
507,2,2014-01-09,5.0,1.25,2014-01-10,50.0,0,100.0,1.57,5.0,0,1,0,1
508,5,2014-01-14,3.5,1.0,2014-01-18,0.0,0,100.0,2.39,5.0,0,0,0,0
509,1,2014-01-25,4.0,1.0,2014-04-05,0.0,0,0.0,11.61,4.0,0,1,0,1
510,7,2014-01-13,4.0,1.0,2014-01-16,0.0,1,100.0,1.63,4.0,0,1,0,1
511,5,2014-01-05,4.3,1.0,2014-03-24,0.0,1,50.0,5.28,4.8,0,0,0,0
512,2,2014-01-06,4.5,1.0,2014-06-26,0.0,0,87.5,5.74,5.0,1,1,0,1
513,0,2014-01-28,4.9,1.0,2014-05-21,0.0,0,66.7,3.51,5.0,0,1,0,1
514,1,2014-01-31,5.0,1.0,2014-06-20,0.0,0,100.0,4.95,4.8,1,1,0,1
515,3,2014-01-17,5.0,1.25,2014-02-23,25.0,0,25.0,4.95,5.0,0,0,1,0
516,0,2014-01-16,4.9,1.0,2014-06-20,0.0,1,100.0,2.57,5.0,1,0,0,1
517,2,2014-01-18,5.0,1.0,2014-06-27,0.0,1,55.6,2.91,4.9,1,0,1,0
518,1,2014-01-14,5.0,1.0,2014-02-12,0.0,0,100.0,0.93,5.0,0,1,0,0
519,1,2014-01-08,4.9,1.0,2014-01-09,0.0,0,100.0,2.7,5.0,0,1,0,1
520,0,2014-01-16,5.0,1.0,2014-06-20,0.0,1,92.9,6.67,5.0,1,1,1,0
521,2,2014-01-29,4.5,1.0,2014-01-30,0.0,0,100.0,25.29,5.0,0,1,1,0
522,1,2014-01-18,4.9,1.5,2014-01-19,100.0,0,0.0,3.23,5.0,0,0,0,1
523,1,2014-01-06,5.0,1.0,2014-05-19,0.0,0,100.0,2.71,5.0,0,1,1,0
524,0,2014-01-07,4.0,1.0,2014-05-05,0.0,1,100.0,1.86,5.0,0,0,0,0
525,2,2014-01-06,5.0,1.0,2014-01-09,0.0,1,100.0,3.07,5.0,0,0,0,0
526,1,2014-01-01,5.0,1.0,2014-01-02,0.0,0,100.0,2.4,5.0,0,1,1,0
527,1,2014-01-25,4.9,3.0,2014-01-26,100.0,0,0.0,3.18,5.0,0,1,0,0
528,0,2014-01-21,4.9,1.0,2014-03-30,0.0,1,0.0,2.38,5.0,0,1,0,0
529,0,2014-01-11,5.0,1.0,2014-04-16,0.0,0,100.0,2.61,5.0,0,1,0,0
530,4,2014-01-11,5.0,1.06,2014-06-21,7.7,1,7.7,2.63,4.8,1,1,0,1
531,0,2014-01-29,4.0,1.0,2014-06-25,0.0,1,100.0,2.27,5.0,1,1,1,0
