,appid,name,release_date,yrs_released,winter,spring,summer,fall,achievements,average_playtime,median_playtime,price,avg_owners,revenue,total_ratings,perc_pos_ratings,tags_per_game,multi,co-op,cont_supp,steam_achiev,steam_tc,steam_cloud,indie,action,adventure,casual,strategy,simulation,rpg,puzzle,2d,great_soundtrack,atmospheric,vr,difficult,story_rich,free_to_play,anime,horror,platformer,pixel_graphics,violent
14805,644160,Reflecting Fate,2017-07-10,2,0,0,1,0,0,0,0,3.99,10000.0,39900.0,47,0.6382978723404256,4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14806,644200,Starlight of Aeons,2017-12-08,2,1,0,0,0,8,0,0,3.99,10000.0,39900.0,186,0.8279569892473119,17,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
14807,644290,MEMORIES OF MARS,2018-06-05,1,0,0,1,0,37,23,23,15.49,35000.0,542150.0,791,0.5764854614412137,19,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14808,644330,In The Dark,2018-07-31,1,0,0,1,0,22,0,0,1.69,10000.0,16900.0,2,0.5,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14809,644370,Howard Phillips Lovecar,2018-10-01,1,0,0,0,1,11,0,0,1.69,10000.0,16900.0,26,0.9230769230769231,7,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14810,644380,Hegis' Grasp: Evil Resurrected,2017-10-12,2,0,0,0,1,33,0,0,2.36,10000.0,23600.0,23,0.5652173913043478,9,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
14811,644390,D&D Lords of Waterdeep,2017-09-01,2,0,0,0,1,76,0,0,10.99,75000.0,824250.0,234,0.8589743589743589,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,644400,RoboTraps,2017-06-20,2,0,0,1,0,0,0,0,5.19,10000.0,51900.00000000001,3,1.0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14813,644420,Xion,2018-08-29,1,0,0,1,0,0,0,0,7.19,10000.0,71900.0,35,0.8,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
14814,644480,Outbreak: The New Nightmare,2018-01-05,1,1,0,0,0,18,0,0,10.29,10000.0,102899.99999999999,200,0.71,20,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
14815,644530,The Maid_san's Caving Adventure - メイドさん洞窟探検 -,2017-06-21,2,0,0,1,0,0,0,0,1.59,10000.0,15900.0,16,0.5625,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14816,644540,Dies irae ~Amantes amentes~,2017-06-02,2,0,0,1,0,0,244,244,0.0,75000.0,0.0,313,0.8370607028753994,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
14817,644550,篱笆庄秘闻 / Mysteries of Fence,2017-07-27,2,0,0,1,0,5,0,0,2.79,10000.0,27900.0,255,0.9019607843137255,7,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,644560,Mirror,2018-04-19,1,0,1,0,0,114,281,291,1.69,750000.0,1267500.0,22176,0.9683441558441559,20,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
14819,644570,Material Girl,2017-06-20,2,0,0,1,0,0,221,202,1.59,350000.0,556500.0,7570,0.9143989431968296,20,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
14820,644580,Slash or Die 2,2018-07-12,1,0,0,1,0,10,0,0,2.89,10000.0,28900.0,13,1.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,644610,Drums Hero PC,2017-06-21,2,0,0,1,0,0,0,0,3.99,10000.0,39900.0,26,0.6923076923076923,8,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,644640,Band of Defenders,2018-04-05,1,0,1,0,0,45,0,0,10.99,75000.0,824250.0,302,0.5397350993377483,14,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14823,644660,Lathe Safety Simulator,2017-06-06,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,21,0.8095238095238095,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14824,644670,DEUS VULT | Online VR sword fighting,2017-05-26,2,0,1,0,0,0,0,0,3.99,10000.0,39900.0,102,0.7254901960784313,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14825,644680,"Libra of the Vampire Princess: Lycoris & Aoi in ""The Promise"" PLUS Iris in ""Homeworld""",2017-07-07,2,0,0,1,0,8,0,0,11.99,10000.0,119900.0,7,0.5714285714285714,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14826,644710,Gary Grigsby's War in the West,2017-08-03,2,0,0,1,0,0,0,0,60.99,10000.0,609900.0,59,0.9322033898305084,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,644740,VRun,2017-06-01,2,0,0,1,0,0,0,0,3.99,10000.0,39900.0,2,1.0,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14828,644760,Streetball VR,2017-06-01,2,0,0,1,0,6,0,0,0.79,10000.0,7900.0,20,0.45,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14829,644890,DarkLast,2018-02-15,1,1,0,0,0,0,0,0,0.79,10000.0,7900.0,18,0.4444444444444444,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,644930,They Are Billions,2017-12-12,2,1,0,0,0,30,1712,1437,19.49,750000.0,14617499.999999998,13298,0.8555421867950068,19,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14831,645090,Zup! 5,2017-06-13,2,0,0,1,0,2130,170,252,0.79,75000.0,59250.0,1638,0.9230769230769231,9,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14832,645150,Unborne,2018-02-19,1,1,0,0,0,0,0,0,7.19,10000.0,71900.0,7,0.42857142857142855,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14833,645240,Costumenaut,2017-09-22,2,0,0,0,1,0,0,0,3.99,10000.0,39900.0,5,1.0,16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
14834,645260,Trophy Fishing 2,2017-07-13,2,0,0,1,0,225,34,35,0.0,350000.0,0.0,603,0.6716417910447762,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14835,645280,MYSTIC VR,2017-07-21,2,0,0,1,0,0,0,0,0.79,10000.0,7900.0,8,0.75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14836,645290,Mechanism,2018-07-19,1,0,0,1,0,18,0,0,10.29,10000.0,102899.99999999999,88,0.7613636363636364,20,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
14837,645330,Frontline Heroes VR,2018-06-29,1,0,0,1,0,10,0,0,3.99,10000.0,39900.0,16,0.4375,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14838,645340,Relax Walk VR,2017-05-31,2,0,1,0,0,6,0,0,0.79,10000.0,7900.0,34,0.6176470588235294,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14839,645360,Cube XL,2018-03-12,1,0,1,0,0,11,0,0,0.79,10000.0,7900.0,16,0.4375,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
14840,645380,Heroes of Umbra,2018-05-31,1,0,1,0,0,27,0,0,6.99,10000.0,69900.0,25,0.8,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14841,645410,Ominous Tales: The Forsaken Isle,2017-06-19,2,0,0,1,0,0,0,0,6.99,10000.0,69900.0,11,0.7272727272727273,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14842,645420,Entwined: Strings of Deception,2017-06-22,2,0,0,1,0,0,0,0,4.79,10000.0,47900.0,16,0.75,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14843,645440,Tearstone,2017-06-19,2,0,0,1,0,0,0,0,4.79,10000.0,47900.0,12,0.16666666666666666,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14844,645450,Gravity Quest,2017-06-23,2,0,0,1,0,5,0,0,1.99,10000.0,19900.0,59,0.8305084745762712,3,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,645460,Mind Maze,2017-06-23,2,0,0,1,0,19,0,0,0.79,10000.0,7900.0,50,0.68,20,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
14846,645470,LOG the game,2017-07-06,2,0,0,1,0,0,0,0,4.79,10000.0,47900.0,7,0.7142857142857143,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14847,645480,Spider-Man: Homecoming - Virtual Reality Experience,2017-06-30,2,0,0,1,0,0,9,9,0.0,150000.0,0.0,322,0.6086956521739131,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14848,645500,Cat Sorter VR,2017-08-29,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,19,0.9473684210526315,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14849,645630,Car Mechanic Simulator 2018,2017-07-28,2,0,0,1,0,60,724,698,14.99,750000.0,11242500.0,12142,0.7733487069675506,20,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14850,645650,Chickens Madness,2018-02-15,1,1,0,0,0,0,0,0,5.19,10000.0,51900.00000000001,11,0.5454545454545454,7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14851,645690,Fantasia of the Wind - 风之幻想曲,2017-10-25,2,0,0,0,1,66,0,0,2.89,35000.0,101150.0,176,0.9034090909090909,7,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14852,645710,Crazy Catman,2017-06-01,2,0,0,1,0,6,9,9,0.79,10000.0,7900.0,172,0.563953488372093,4,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14853,645730,RESONANCE OF FATE™/END OF ETERNITY™ 4K/HD EDITION,2018-10-17,1,0,0,0,1,47,1711,1711,27.79,10000.0,277900.0,347,0.8386167146974063,12,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
14854,645750,Rule with an Iron Fish - A Pirate Fishing Adventure,2017-08-24,2,0,0,1,0,12,0,0,6.99,10000.0,69900.0,23,1.0,7,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14855,645780,Robot Pirates,2017-06-09,2,0,0,1,0,30,0,0,1.59,10000.0,15900.0,8,0.625,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14856,645790,Home Wars,2017-06-13,2,0,0,1,0,0,0,0,6.99,35000.0,244650.0,447,0.6510067114093959,20,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14857,645820,Odysseus Kosmos and his Robot Quest (Complete Season),2017-12-01,2,1,0,0,0,72,1,1,14.99,10000.0,149900.0,84,0.9642857142857143,20,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
14858,645830,Son Korsan,2017-06-27,2,0,0,1,0,0,0,0,0.0,75000.0,0.0,93,0.27956989247311825,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14859,645860,Spartan VR,2017-08-25,2,0,0,1,0,15,0,0,7.19,10000.0,71900.0,12,0.5833333333333334,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
14860,645920,Dreamstones,2017-11-09,2,0,0,0,1,25,0,0,9.99,10000.0,99900.0,63,0.8095238095238095,9,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14861,645930,Zero Killed,2018-10-05,1,0,0,0,1,0,0,0,11.39,10000.0,113900.0,29,0.3793103448275862,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14862,645940,OneScreen Solar Sails,2017-06-16,2,0,0,1,0,0,0,0,1.69,35000.0,59150.0,24,0.7083333333333334,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,646010,Golem,2018-05-29,1,0,1,0,0,14,0,0,10.99,10000.0,109900.0,22,0.7272727272727273,3,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14864,646050,Past Cure,2018-02-23,1,1,0,0,0,13,0,0,24.99,10000.0,249899.99999999997,52,0.38461538461538464,3,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14865,646100,Woodlands,2017-09-27,2,0,0,0,1,0,10,12,4.79,35000.0,167650.0,247,0.2874493927125506,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14866,646150,Winter Wolves Classic Games Collection,2017-10-25,2,0,0,0,1,0,0,0,3.99,10000.0,39900.0,2,0.5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14867,646180,Nightcrawler VR Bowling,2017-06-15,2,0,0,1,0,0,0,0,1.69,10000.0,16900.0,3,0.3333333333333333,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14868,646200,Dead Effect 2 VR,2017-10-03,2,0,0,0,1,166,178,178,19.49,75000.0,1461749.9999999998,797,0.8318695106649937,6,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
14869,646210,The Mind's Eclipse,2018-01-25,1,1,0,0,0,9,0,0,7.19,10000.0,71900.0,27,0.9629629629629629,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14870,646270,60 Parsecs!,2018-09-18,1,0,0,0,1,40,465,465,10.99,35000.0,384650.0,524,0.8244274809160306,20,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
14871,646280,Too Many Weapons,2017-05-31,2,0,1,0,0,97,0,0,6.99,10000.0,69900.0,19,0.8421052631578947,5,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14872,646300,ChainMan,2017-08-15,2,0,0,1,0,12,0,0,9.99,10000.0,99900.0,11,0.7272727272727273,5,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14873,646310,ProjectM : Daydream,2017-09-04,2,0,0,0,1,0,0,0,3.99,10000.0,39900.0,78,0.7307692307692307,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14874,646330,Darkness and Flame: Missing Memories,2017-10-24,2,0,0,0,1,22,0,0,5.19,10000.0,51900.00000000001,20,0.9,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14875,646350,Tracon!2012:SE,2018-02-08,1,1,0,0,0,0,0,0,26.99,10000.0,269900.0,4,0.25,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14876,646360,El Ministerio del Tiempo VR: El tiempo en tus manos,2017-09-29,2,0,0,0,1,0,0,0,0.0,35000.0,0.0,11,0.9090909090909091,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14877,646370,Vesta,2018-01-19,1,1,0,0,0,21,0,0,7.19,10000.0,71900.0,19,1.0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14878,646380,Uphill Skiing,2017-06-30,2,0,0,1,0,7,0,0,3.99,10000.0,39900.0,10,0.9,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14879,646430,HARP Vefa,2017-10-06,2,0,0,0,1,0,0,0,3.99,10000.0,39900.0,29,0.41379310344827586,10,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
14880,646440,Redfoot Bluefoot Dancing,2017-06-20,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,6,0.16666666666666666,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14881,646460,CompliKATed,2017-10-04,2,0,0,0,1,30,0,0,3.99,10000.0,39900.0,11,1.0,10,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
14882,646470,Alicia Quatermain: Secrets Of The Lost Treasures,2017-09-01,2,0,0,0,1,20,0,0,1.99,10000.0,19900.0,56,0.8392857142857143,4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14883,646500,Egypt: Old Kingdom,2018-05-24,1,0,1,0,0,89,0,0,11.39,35000.0,398650.0,358,0.8631284916201117,19,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14884,646530,Hop Step Sing! kiss×kiss×kiss (HQ Edition),2017-06-29,2,0,0,1,0,0,0,0,3.99,10000.0,39900.0,41,0.9024390243902439,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14885,646570,Slay the Spire,2019-01-23,0,1,0,0,0,43,3034,1857,19.49,1500000.0,29234999.999999996,27164,0.9632601973199824,17,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
14886,646600,Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,2017-07-06,2,0,0,1,0,13,14,14,2.09,35000.0,73150.0,104,0.7307692307692307,14,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0
14887,646680,Roman Adventures: Britons. Season 1,2018-09-20,1,0,0,0,1,0,0,0,4.79,10000.0,47900.0,7,0.8571428571428571,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14888,646820,Might & Mayhem,2017-06-05,2,0,0,1,0,0,0,0,0.0,35000.0,0.0,82,0.5609756097560976,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14889,646890,Distant Nightmare - Virtual reality,2017-06-30,2,0,0,1,0,0,0,0,1.59,10000.0,15900.0,7,0.2857142857142857,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14890,646910,The Crew™ 2,2018-06-28,1,0,0,1,0,34,2029,1685,49.99,350000.0,17496500.0,7946,0.5071734205889756,20,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14891,646960,Three Twenty One,2017-06-30,2,0,0,1,0,20,0,0,0.0,10000.0,0.0,40,0.525,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14892,647000,RoBros,2017-06-14,2,0,0,1,0,0,0,0,0.0,75000.0,0.0,78,0.46153846153846156,6,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14893,647050,Super Hardcore,2017-07-12,2,0,0,1,0,21,0,0,0.79,10000.0,7900.0,17,0.5882352941176471,5,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14894,647080,Haunted Halls: Green Hills Sanitarium Collector's Edition,2017-07-12,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,4,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14895,647090,Maestro: Music of Death Collector's Edition,2017-06-07,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,2,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14896,647280,Pixel Shooter,2017-07-03,2,0,0,1,0,5,0,0,2.09,10000.0,20900.0,37,0.32432432432432434,4,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14897,647410,Goodbye My King,2017-06-16,2,0,0,1,0,0,0,0,3.19,10000.0,31900.0,102,0.6764705882352942,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14898,647430,Game of Emperors,2017-07-13,2,0,0,1,0,0,0,0,0.0,10000.0,0.0,9,0.4444444444444444,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,647500,Near Death Experience,2017-06-09,2,0,0,1,0,0,0,0,3.99,10000.0,39900.0,26,0.7307692307692307,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14900,647570,Transference™,2018-09-18,1,0,0,0,1,14,0,0,20.99,10000.0,209899.99999999997,156,0.75,6,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14901,647590,Space Junkies™,2019-03-26,0,0,1,0,0,0,0,0,33.99,10000.0,339900.0,82,0.7682926829268293,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14902,647740,Airmen,2017-07-25,2,0,0,1,0,0,0,0,10.99,10000.0,109900.0,90,0.8555555555555555,20,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14903,647820,Order No. 227: Not one step back!,2018-07-03,1,0,0,1,0,50,0,0,3.99,10000.0,39900.0,59,0.4745762711864407,20,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
14904,647830,LEGO® Marvel Super Heroes 2,2017-11-14,2,0,0,0,1,75,114,114,24.99,75000.0,1874249.9999999998,1138,0.7644991212653779,20,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14905,647840,Ironclads 2: Caroline Islands War 1885,2017-07-20,2,0,0,1,0,0,0,0,6.99,10000.0,69900.0,13,0.9230769230769231,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14906,647890,The Agency of Anomalies: The Last Performance Collector's Edition,2017-06-12,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,2,0.5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14907,647900,Riddles of Fate: Into Oblivion Collector's Edition,2017-06-14,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,2,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14908,647910,Amaranthine Voyage: The Living Mountain Collector's Edition,2017-06-16,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,2,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14909,647930,Danse Macabre: Crimson Cabaret Collector's Edition,2017-07-10,2,0,0,1,0,0,0,0,7.19,10000.0,71900.0,1,1.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14910,647950,Kitty Nigiri,2017-09-05,2,0,0,0,1,0,0,0,6.99,10000.0,69900.0,2,1.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14911,647960,Rusted Warfare - RTS,2017-07-14,2,0,0,1,0,0,834,834,3.99,150000.0,598500.0,544,0.9540441176470589,17,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14912,647980,Trojan Inc.,2017-06-07,2,0,0,1,0,0,0,0,2.09,10000.0,20900.0,19,0.42105263157894735,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14913,647990,Batter Up! VR,2017-07-17,2,0,0,1,0,29,0,0,7.19,10000.0,71900.0,17,0.9411764705882353,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14914,648020,The Fleet,2017-06-16,2,0,0,1,0,0,0,0,2.89,10000.0,28900.0,10,0.6,5,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14915,648050,Super Pilot,2018-09-17,1,0,0,0,1,0,0,0,10.29,10000.0,102899.99999999999,56,0.9464285714285714,19,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14916,648060,Nucvivor,2019-04-01,0,0,1,0,0,0,0,0,6.99,10000.0,69900.0,15,0.7333333333333333,11,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14917,648070,CrisisActionVR,2017-09-11,2,0,0,0,1,20,0,0,154.99,10000.0,1549900.0,24,0.5833333333333334,7,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14918,648100,レイジングループ,2017-08-23,2,0,0,1,0,0,0,0,22.99,10000.0,229899.99999999997,194,0.9690721649484536,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14919,648120,Pixel Painter,2017-06-19,2,0,0,1,0,0,240,243,0.79,150000.0,118500.0,448,0.7879464285714286,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
